Reg,St,Site Name                                                                ,,Site ID,EPA ID,Address,City,Zip,County,,,FF?,Latitude,Longitude,Final Date,,
_08_,WY,F.E. WARREN AIR FORCE BASE,,_0800017_,WY5571924179,I-25 AND RANDALL AVENUE 90TH SUPPORT GROUP/DEV BLD 320,CHEYENNE,82005,LARAMIE,,,Y,_+41.156660_,_-104.862200_ ,02/21/90,,
_08_,WY,MYSTERY BRIDGE RD/U.S. HIGHWAY 20,,_0800852_,WYD981546005,"U.S.HWY 20,28 & MYSTERY BR. RD ",EVANSVILLE,82636,NATRONA,,,N,_+42.860580_,_-106.228800_ ,08/30/90,,
_09_,AZ,APACHE POWDER CO.,,_0900510_,AZD008399263,1436 S APACHE POWDER RD ,SAINT DAVID,85630,COCHISE,,,N,_+31.880000_,_-110.240000_ ,08/30/90,,
_09_,AZ,HASSAYAMPA LANDFILL,,_0900677_,AZD980735666,OLD WICKENBURG RD ,HASSAYAMPA,85343,MARICOPA,,,N,_+33.368330_,_-112.748300_ ,07/22/87,,
_09_,AZ,INDIAN BEND WASH AREA,,_0900673_,AZD980695969,MCDOWELL RD & HAYDEN ,SCOTTSDALE,85253,MARICOPA,,,N,_+33.466660_,_-111.908300_ ,09/08/83,,
_09_,AZ,IRON KING MINE - HUMBOLDT SMELTER,,_0905049_,AZ0000309013,"PARTS OF SECS 15,16&22, TWP 13N, RNG 1E ",Dewey-Humboldt,86327,YAVAPAI,,,N,_+34.503333_,_-112.236667_ ,09/03/08,,
_09_,AZ,"MOTOROLA, INC. (52ND STREET PLANT)",,_0900517_,AZD009004177,5005 E MCDOWELL RD ,PHOENIX,85008,MARICOPA,,,N,_+33.461660_,_-111.970800_ ,10/04/89,,
_09_,AZ,PHOENIX-GOODYEAR AIRPORT AREA,,_0900672_,AZD980695902,BETWEEN LWR BUCKEYE ROAD & VAN BUREN ,GOODYEAR,85338,MARICOPA,,,N,_+33.429710_,_-112.365300_ ,09/08/83,,
_09_,AZ,TUCSON INTERNATIONAL AIRPORT AREA,,_0900684_,AZD980737530,NOGALES HWY ,TUCSON,85734,PIMA,,,N,_+32.105560_,_-110.933300_ ,09/08/83,,
_09_,AZ,WILLIAMS AIR FORCE BASE,,_0900890_,AZ7570028582,WILLIAMS AFB 6001 SOUTH POWER ROAD,CHANDLER,85224,MARICOPA,,,Y,_+33.306950_,_-111.651900_ ,11/21/89,,
_09_,AZ,YUMA MARINE CORPS AIR STATION,,_0900885_,AZ0971590062,AVENUE 3E ,YUMA,85369,YUMA,,,Y,_+32.654580_,_-114.588800_ ,02/21/90,,
_09_,CA,"ADVANCED MICRO DEVICES, INC.",,_0901389_,CAD048634059,901 THOMPSON PL ,SUNNYVALE,94086,SANTA CLARA,,,N,_+37.382500_,_-122.008600_ ,06/10/86,,
_09_,CA,"ADVANCED MICRO DEVICES, INC. (BUILDING 915)",,_0902708_,CAT080034234,915 DEGUIGNE ,SUNNYVALE,94086,SANTA CLARA,,,N,_+37.386800_,_-122.006600_ ,08/30/90,,
_09_,CA,AEROJET GENERAL CORP.,,_0901718_,CAD980358832,HWY US 50 & AEROJET RD ,RANCHO CORDOVA,95670,SACRAMENTO,,,N,_+38.608330_,_-121.200000_ ,09/08/83,,
_09_,CA,ALAMEDA NAVAL AIR STATION,,_0902731_,CA2170023236,W END CITY OF ALAMEDA ,ALAMEDA,94501,ALAMEDA,,,Y,_+37.788880_,_-122.330000_ ,07/22/99,,
_09_,CA,ALARK HARD CHROME,,_0901694_,CAD098229214,2777 MAIN STREET ,RIVERSIDE,92501,RIVERSIDE,,,N,_+33.991880_,_-117.367180_ ,12/01/00,,
_09_,CA,AMCO CHEMICAL,,_0905334_,CA0001576081,1414 THIRD STREET ,OAKLAND,94607,ALAMEDA,,,N,_+37.802500_,_-122.293750_ ,09/29/03,,
_09_,CA,APPLIED MATERIALS,,_0901344_,CAD042728840,3050 BOWERS AVE ,SANTA CLARA,95051,SANTA CLARA,,,N,_+37.377700_,_-121.977700_ ,07/22/87,,
_09_,CA,ATLAS ASBESTOS MINE,,_0901736_,CAD980496863,LOS GATOS CREEK RD NW OF FRESNO ,COALINGA,93210,FRESNO,,,N,_+36.321660_,_-120.586700_ ,09/21/84,,
_09_,CA,BARSTOW MARINE CORPS LOGISTICS BASE,,_0902790_,CA8170024261,MARINE CORPS LOGIS BASE- NEBO ,BARSTOW,92311,SAN BERNARDINO,,,Y,_+34.878330_,_-116.938900_ ,11/21/89,,
_09_,CA,BECKMAN INSTRUMENTS (PORTERVILLE PLANT),,_0901391_,CAD048645444,167 W POPLAR AVE ,PORTERVILLE,93257,TULARE,,,N,_+36.049000_,_-119.020100_ ,06/10/86,,
_09_,CA,BLUE LEDGE MINE,,_0906063_,CAN000906063,"SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W 3 MILES SOUTH OF OREGON ON ROAD 1060",ROGUE RIVER-SISKIYOU NF,96086,SISKIYOU,,,N,_+41.965278_,_-123.101667_ ,09/16/11,,
_09_,CA,"BROWN & BRYANT, INC. (ARVIN PLANT)",,_0901425_,CAD052384021,600 S DERBY RD ,ARVIN,93203,KERN,,,N,_+35.203060_,_-118.822000_ ,10/04/89,,
_09_,CA,CAMP PENDLETON MARINE CORPS BASE,,_0902732_,CA2170023533,CAMP PENDLETON MARINE BASE ,CAMP PENDLETON,92055,SAN DIEGO,,,Y,_+33.306660_,_-117.340800_ ,11/21/89,,
_09_,CA,CASMALIA RESOURCES,,_0901257_,CAD020748125,NTU RD-539 SAN YSIDRO RD ,CASMALIA,93429,SANTA BARBARA,,,N,_+34.863120_,_-120.544300_ ,09/13/01,,
_09_,CA,CASTLE AIR FORCE BASE (6 AREAS),,_0902751_,CA3570024551,CASTLE AFB ,MERCED,95342,MERCED,,,Y,_+37.367360_,_-120.563600_ ,07/22/87,,
_09_,CA,COAST WOOD PRESERVING,,_0901489_,CAD063015887,PLANT RD & TAYLOR DR ,UKIAH,95482,MENDOCINO,,,N,_+39.112500_,_-123.193000_ ,09/08/83,,
_09_,CA,CONCORD NAVAL WEAPONS STATION,,_0902778_,CA7170024528,PORT CHICAGO HWY ,CONCORD,94520,CONTRA COSTA,,,Y,_+38.049440_,_-122.000000_ ,12/16/94,,
_09_,CA,COOPER DRUM CO.,,_0903253_,CAD055753370,9316 ATLANTIC AVE ,SOUTH GATE,90280,LOS ANGELES,,,N,_+33.946970_,_-118.179690_ ,06/14/01,,
_09_,CA,CRAZY HORSE SANITARY LANDFILL,,_0901744_,CAD980498455,350 CRAZY HORSE CANYON ROAD ,SALINAS,93907,MONTEREY,,,N,_+36.802600_,_-121.618600_ ,08/30/90,,
_09_,CA,"CTS PRINTEX, INC.",,_0901206_,CAD009212838,PLYMOUTH & COLONY STS ,MOUNTAIN VIEW,94043,SANTA CLARA,,,N,_+37.416500_,_-122.087200_ ,02/21/90,,
_09_,CA,DEL AMO,,_0901293_,CAD029544731,DEL AMO BLVD AND VERMONT AVE ,LOS ANGELES,90006,LOS ANGELES,,,N,_+33.846630_,_-118.289470_ ,09/05/02,,
_09_,CA,EDWARDS AIR FORCE BASE,,_0902725_,CA1570024504,"AFFTC EDWARDS AFB 5 EAST  POPSON AVE, BLDG 2650A",EDWARDS AFB,93524,KERN,,,Y,_+34.949430_,_-117.885700_ ,08/30/90,,
_09_,CA,EL TORO MARINE CORPS AIR STATION,,_0902770_,CA6170023208,EL TORO MARINE CORPS AIR STA EL TORO M C A S,EL TORO,92709,ORANGE,,,Y,_+33.676660_,_-117.717600_ ,02/21/90,,
_09_,CA,FAIRCHILD SEMICONDUCTOR CORP. (MOUNTAIN VIEW PLANT),,_0901680_,CAD095989778,464 ELLIS ST ,MOUNTAIN VIEW,94042,SANTA CLARA,,,N,_+37.401200_,_-122.054200_ ,02/11/91,,
_09_,CA,FAIRCHILD SEMICONDUCTOR CORP. (SOUTH SAN JOSE PLANT),,_0901685_,CAD097012298,101 BERNAL ROAD ,SAN JOSE,95119,SANTA CLARA,,,N,_+37.232600_,_-121.774800_ ,10/04/89,,
_09_,CA,FORT ORD,,_0902783_,CA7210020676,FORMER ARMY BASE FORT ORD ,MARINA,93933,MONTEREY,,,Y,_+36.625000_,_-121.750000_ ,02/21/90,,
_09_,CA,FRESNO MUNICIPAL SANITARY LANDFILL,,_0901854_,CAD980636914,SW COR OF JENSEN & W AVE ,FRESNO,93706,FRESNO,,,N,_+36.704160_,_-119.826100_ ,10/04/89,,
_09_,CA,FRONTIER FERTILIZER,,_0901554_,CAD071530380,COUNTY ROAD 32A ,DAVIS,95618,YOLO,,,N,_+38.553050_,_-121.673330_ ,05/31/94,,
_09_,CA,GEORGE AIR FORCE BASE,,_0902737_,CA2570024453,AIR BASE RD- NR ST RTE 395 ,VICTORVILLE,92392,SAN BERNARDINO,,,Y,_+34.595000_,_-117.383300_ ,02/21/90,,
_09_,CA,HALACO ENGINEERING COMPANY,,_0901242_,CAD009688052,6200 PERKINS ,OXNARD,93033,VENTURA,,,N,_+34.140722_,_-119.177778_ ,09/19/07,,
_09_,CA,HEWLETT-PACKARD (620-640 PAGE MILL ROAD),,_0902134_,CAD980884209,620 - 640 PAGE MILL RD. ,PALO ALTO,94304,SANTA CLARA,,,N,_+37.421400_,_-122.143400_ ,02/21/90,,
_09_,CA,INDUSTRIAL WASTE PROCESSING,,_0902025_,CAD980736284,7140 N HARRISON ,FRESNO,93650,FRESNO,,,N,_+36.842500_,_-119.809400_ ,08/30/90,,
_09_,CA,INTEL CORP. (MOUNTAIN VIEW PLANT),,_0901482_,CAD061620217,365 E MIDDLEFIELD RD ,MOUNTAIN VIEW,94040,SANTA CLARA,,,N,_+37.396200_,_-122.056600_ ,06/10/86,,
_09_,CA,INTEL CORP. (SANTA CLARA III),,_0902632_,CAT000612184,2880 NORTHWESTERN PKWY ,SANTA CLARA,95051,SANTA CLARA,,,N,_+37.373700_,_-121.971700_ ,06/10/86,,
_09_,CA,INTEL MAGNETICS,,_0901661_,CAD092212497,3000 OAKMEAD VILLAGE DR ,SANTA CLARA,95051,SANTA CLARA,,,N,_+37.375600_,_-121.980100_ ,06/10/86,,
_09_,CA,INTERSIL INC./SIEMENS COMPONENTS,,_0901325_,CAD041472341,10900 N TANTAU AVE/19000 HOMESTEAD RD ,CUPERTINO,95014,SANTA CLARA,,,N,_+37.336100_,_-122.001500_ ,08/30/90,,
_09_,CA,IRON MOUNTAIN MINE,,_0901755_,CAD980498612,OFF HWY 299 9 MI NW OF ,REDDING,96001,SHASTA,,,N,_+40.671660_,_-122.527800_ ,09/08/83,,
_09_,CA,J.H. BAXTER & CO.,,_0900917_,CAD000625731,422 MILL ST ,WEED,96094,SISKIYOU,,,N,_+41.436400_,_-122.370700_ ,10/04/89,,
_09_,CA,JASCO CHEMICAL CORP.,,_0901126_,CAD009103318,1710 VILLA ST ,MOUNTAIN VIEW,94041,SANTA CLARA,,,N,_+37.398800_,_-122.088200_ ,10/04/89,,
_09_,CA,JERVIS B. WEBB CO.,,_0904837_,CAD008339467,9301 RAYO AVE AND 5030 FIRESTONE BLVD ,SOUTH GATE,90280,LOS ANGELES,,,N,_+33.950278_,_-118.176946_ ,05/10/12,,
_09_,CA,JET PROPULSION LABORATORY (NASA),,_0903438_,CA9800013030,4800 OAK GROVE DR ,PASADENA,91109,LOS ANGELES,,,Y,_+34.201180_,_-118.167430_ ,10/14/92,,
_09_,CA,KLAU/BUENA VISTA MINE,,_0903986_,CA1141190578,"T 26S, R 10E, SEC 33, S1/2 MT DIABLO MER ",PASO ROBLES,93446,SAN LUIS OBISPO,,,N,_+35.625900_,_-120.896700_ ,04/19/06,,
_09_,CA,"KOPPERS CO., INC. (OROVILLE PLANT)",,_0901135_,CAD009112087,BAGGETT-MARYSVILLE RD ,OROVILLE,95965,BUTTE,,,N,_+39.470830_,_-121.564300_ ,09/21/84,,
_09_,CA,LABORATORY FOR ENERGY-RELATED HEALTH RESEARCH/OLD CAMPUS LANDFILL (USDOE),,_0904786_,CA2890190000,OLD DAVIS RD ,DAVIS,95616,SOLANO,,,Y,_+38.518750_,_-121.751250_ ,05/31/94,,
_09_,CA,LAVA CAP MINE,,_0904343_,CAD983618893,14501 LAVA CAP MINE ROAD ,NEVADA CITY,95959,NEVADA,,,N,_+39.228050_,_-120.969860_ ,01/19/99,,
_09_,CA,LAWRENCE LIVERMORE NATL LAB (SITE 300) (USDOE),,_0902742_,CA2890090002,CORRAL HOLLOW ROAD ,TRACY,95376,SAN JOAQUIN,,,Y,_+37.644300_,_-121.576660_ ,08/30/90,,
_09_,CA,"LAWRENCE LIVERMORE NATL LAB, MAIN SITE (USDOE)",,_0902740_,CA2890012584,7000 EAST AVE ,LIVERMORE,94550,ALAMEDA,,,Y,_+37.688060_,_-121.704700_ ,07/22/87,,
_09_,CA,LEVIATHAN MINE,,_0901943_,CAD980673685,LEVIATHAN MINE ,MARKLEEVILLE,96120,ALPINE,,,N,_+38.703880_,_-119.656110_ ,05/11/00,,
_09_,CA,LORENTZ BARREL & DRUM CO.,,_0901287_,CAD029295706,1515 S 10TH ST ,SAN JOSE,95112,SANTA CLARA,,,N,_+37.318610_,_-121.864400_ ,10/04/89,,
_09_,CA,MARCH AIR FORCE BASE,,_0902761_,CA4570024527,22 CSG/CC ,RIVERSIDE,92518,RIVERSIDE,,,Y,_+33.906380_,_-117.255700_ ,11/21/89,,
_09_,CA,MATHER AIR FORCE BASE (AC&W DISPOSAL SITE),,_0902793_,CA8570024143,MATHER AIR FORCE BASE ,MATHER,95655,SACRAMENTO,,,Y,_+38.556950_,_-121.297200_ ,07/22/87,,
_09_,CA,MCCLELLAN AIR FORCE BASE (GROUND WATER CONTAMINATION),,_0902759_,CA4570024337,APPROX 5200 WATT AVE ,MCCLELLAN AFB,95652,SACRAMENTO,,,Y,_+38.660000_,_-121.399400_ ,07/22/87,,
_09_,CA,MCCOLL,,_0901757_,CAD980498695,ROSECRANS & SUNNY RIDGE ,FULLERTON,92833,ORANGE,,,N,_+33.895300_,_-117.971200_ ,09/08/83,,
_09_,CA,MCCORMICK & BAXTER CREOSOTING CO.,,_0901129_,CAD009106527,1214 W WASHINGTON ST ,STOCKTON,95203,SAN JOAQUIN,,,N,_+37.947850_,_-121.306630_ ,10/14/92,,
_09_,CA,MGM BRAKES,,_0900899_,CAD000074120,HWY 101 & SANTANA RD ,CLOVERDALE,95425,SONOMA,,,N,_+38.784000_,_-123.010900_ ,09/08/83,,
_09_,CA,MODESTO GROUND WATER CONTAMINATION,,_0902527_,CAD981997752,NEAR MODESTO ,MODESTO,95351,STANISLAUS,,,N,_+37.659100_,_-120.996400_ ,03/31/89,,
_09_,CA,MOFFETT FIELD NAVAL AIR STATION,,_0902734_,CA2170090078,MOFFETT FIELD NAS ,MOFFETT FIELD,94035,SANTA CLARA,,,Y,_+37.411380_,_-122.052200_ ,07/22/87,,
_09_,CA,MONOLITHIC MEMORIES,,_0901398_,CAD049236201,1165 E ARQUES AVE ,SUNNYVALE,94086,SANTA CLARA,,,N,_+37.381600_,_-121.996800_ ,07/22/87,,
_09_,CA,MONTROSE CHEMICAL CORP.,,_0900993_,CAD008242711,20201 S NORMANDIE AVE ,TORRANCE,90502,LOS ANGELES,,,N,_+33.848330_,_-118.298300_ ,10/04/89,,
_09_,CA,NATIONAL SEMICONDUCTOR CORP.,,_0901326_,CAD041472986,2900 SEMICONDUCTOR AVE ,SANTA CLARA,95050,SANTA CLARA,,,N,_+37.375280_,_-121.998900_ ,07/22/87,,
_09_,CA,NEW IDRIA MERCURY MINE,,_0905346_,CA0001900463,"TOWNSHIP: 17S, RANGE: 12E ",IDRIA,95043,SAN BENITO,,,N,_+36.412778_,_-120.674444_ ,09/16/11,,
_09_,CA,NEWMARK GROUND WATER CONTAMINATION,,_0902439_,CAD981434517,BUNKER HILL GROUND WATER BASIN ,SAN BERNARDINO,92408,SAN BERNARDINO,,,N,_+34.171810_,_-117.313100_ ,03/31/89,,
_09_,CA,NORTON AIR FORCE BASE (LNDFLL #2),,_0902760_,CA4570024345,I-10/US 395 FORMER NORTON AFB ,SAN BERNARDINO,92408,SAN BERNARDINO,,,Y,_+34.098060_,_-117.237200_ ,07/22/87,,
_09_,CA,OMEGA CHEMICAL CORPORATION,,_0903349_,CAD042245001,12504 AND 12512 E. WHITTIER BOULEVARD ,WHITTIER,90602,LOS ANGELES,,,N,_+33.969720_,_-118.042220_ ,01/19/99,,
_09_,CA,"OPERATING INDUSTRIES, INC., LANDFILL",,_0902673_,CAT080012024,900 N POTRERO GRANDE DR ,MONTEREY PARK,91754,LOS ANGELES,,,N,_+34.033330_,_-118.105550_ ,06/10/86,,
_09_,CA,PACIFIC COAST PIPE LINES,,_0901841_,CAD980636781,67 E TELEGRAPH RD ,FILLMORE,93015,VENTURA,,,N,_+34.404160_,_-118.902800_ ,10/04/89,,
_09_,CA,PEMACO MAYWOOD,,_0904950_,CAD980737092,5050 SLAUSON BOULEVARD ,MAYWOOD,90270,LOS ANGELES,,,N,_+33.985410_,_-118.171250_ ,01/19/99,,
_09_,CA,"PURITY OIL SALES, INC.",,_0902019_,CAD980736151,3265 S MAPLE AVE ,MALAGA,93725,FRESNO,,,N,_+36.687400_,_-119.746700_ ,09/08/83,,
_09_,CA,RAYTHEON CORP.,,_0901202_,CAD009205097,350 ELLIS ST ,MOUNTAIN VIEW,94043,SANTA CLARA,,,N,_+37.397500_,_-122.053300_ ,06/10/86,,
_09_,CA,RIVERBANK ARMY AMMUNITION PLANT,,_0902785_,CA7210020759,5300 CLAUS RD ,RIVERBANK,95367,STANISLAUS,,,Y,_+37.716950_,_-120.918100_ ,02/21/90,,
_09_,CA,"ROCKETS, FIREWORKS, AND FLARES SITE",,_0905945_,CAN000905945,3196 NORTH LOCUST AVENUE ,RIALTO,92377,SAN BERNARDINO,,,N,_+34.154247_,_-117.414217_ ,09/23/09,,
_09_,CA,SACRAMENTO ARMY DEPOT,,_0902715_,CA0210020780,8350 FRUITRIDGE RD ,SACRAMENTO,95813,SACRAMENTO,,,Y,_+38.520280_,_-121.395800_ ,07/22/87,,
_09_,CA,SAN FERNANDO VALLEY (AREA 1),,_0902251_,CAD980894893,NORTH HOLLYWOOD WELLFIELD AREA ,NORTH HOLLYWOOD,91601,LOS ANGELES,,,N,_+34.190000_,_-118.351400_ ,06/10/86,,
_09_,CA,SAN FERNANDO VALLEY (AREA 2),,_0902252_,CAD980894901,CRYSTAL SPRINGS WELLFIELD AREA ,GLENDALE,91209,LOS ANGELES,,,N,_+34.163130_,_-118.286000_ ,06/10/86,,
_09_,CA,SAN FERNANDO VALLEY (AREA 4),,_0902253_,CAD980894976,POLLOCK WELLFIELD ,LOS ANGELES,90086,LOS ANGELES,,,N,_+34.112080_,_-118.253900_ ,06/10/86,,
_09_,CA,SAN GABRIEL VALLEY (AREA 1),,_0901951_,CAD980677355,PECK RD & REAL ,EL MONTE,91733,LOS ANGELES,,,N,_+34.125000_,_-118.000000_ ,05/08/84,,
_09_,CA,SAN GABRIEL VALLEY (AREA 2),,_0902092_,CAD980818512,SUNSET & SAN BERNARDINO FREEWAY ,BALDWIN PARK,91706,LOS ANGELES,,,N,_+34.073610_,_-117.936100_ ,05/08/84,,
_09_,CA,SAN GABRIEL VALLEY (AREA 3),,_0902093_,CAD980818579,MAIN ST & GAFIELD AVE ,ALHAMBRA,91801,LOS ANGELES,,,N,_+34.100000_,_-118.125000_ ,05/08/84,,
_09_,CA,SAN GABRIEL VALLEY (AREA 4),,_0902091_,CAD980817985,STIMSON AVE & OLD VALLEY BLVD ,LA PUENTE,91744,LOS ANGELES,,,N,_+34.016660_,_-117.958300_ ,05/08/84,,
_09_,CA,SELMA TREATING CO.,,_0901290_,CAD029452141,1735 DOCKERY AVE & ADJOINING ,SELMA,93662,FRESNO,,,N,_+36.556660_,_-119.601700_ ,09/08/83,,
_09_,CA,SHARPE ARMY DEPOT,,_0902792_,CA8210020832,700 EAST ROTH RD ,LATHROP,95330,SAN JOAQUIN,,,Y,_+37.829160_,_-121.267200_ ,07/22/87,,
_09_,CA,SOUTH BAY ASBESTOS AREA,,_0902250_,CAD980894885,FT OF LIBERTY ST GUADALUPE RIV ,ALVISO,95002,SANTA CLARA,,,N,_+37.429860_,_-121.981100_ ,06/10/86,,
_09_,CA,SOUTHERN AVENUE INDUSTRIAL AREA,,_0905902_,CAN000905902,5211 SOUTHERN AVENUE ,SOUTH GATE,90280,LOS ANGELES,,,N,_+33.946112_,_-118.176669_ ,05/10/12,,
_09_,CA,"SPECTRA-PHYSICS, INC.",,_0900252_,CAD009138488,1250 W MIDDLEFIELD RD ,MOUNTAIN VIEW,94042,SANTA CLARA,,,N,_+37.408050_,_-122.078600_ ,02/11/91,,
_09_,CA,STRINGFELLOW,,_0902680_,CAT080012826,3490 PYRITE ST ,MIRA LOMA,91752,RIVERSIDE,,,N,_+34.023050_,_-117.458330_ ,09/08/83,,
_09_,CA,SULPHUR BANK MERCURY MINE,,_0902228_,CAD980893275,SULPHUR BANK ROAD ,CLEARLAKE OAKS,95422,LAKE,,,N,_+39.005550_,_-122.670300_ ,08/30/90,,
_09_,CA,"SYNERTEK, INC. (BUILDING 1)",,_0902620_,CAD990832735,3050 CORONADO BLVD ,SANTA CLARA,95051,SANTA CLARA,,,N,_+37.377300_,_-121.971900_ ,10/04/89,,
_09_,CA,TELEDYNE SEMICONDUCTOR,,_0901134_,CAD009111444,1300 TERRA BELLA AVE ,MOUNTAIN VIEW,94043,SANTA CLARA,,,N,_+37.410800_,_-122.079700_ ,07/22/87,,
_09_,CA,TRACY DEFENSE DEPOT (USARMY),,_0902762_,CA4971520834,CHRISMAN RD ,TRACY,95376,SAN JOAQUIN,,,Y,_+37.715280_,_-121.391100_ ,08/30/90,,
_09_,CA,TRAVIS AIR FORCE BASE,,_0902767_,CA5570024575,TRAVIS AFB ,TRAVIS AFB,94535,SOLANO,,,Y,_+38.264450_,_-121.933200_ ,11/21/89,,
_09_,CA,TREASURE ISLAND NAVAL STATION-HUNTERS POINT ANNEX,,_0902722_,CA1170090087,HUNTERS POINT NAVAL SHIPYARD ,SAN FRANCISCO,94124,SAN FRANCISCO,,,Y,_+37.722290_,_-122.367320_ ,11/21/89,,
_09_,CA,"TRW MICROWAVE, INC (BUILDING 825)",,_0901181_,CAD009159088,825 STEWART DR ,SUNNYVALE,94086,SANTA CLARA,,,N,_+37.384600_,_-122.008500_ ,02/21/90,,
_09_,CA,UNITED HECKATHORN CO.,,_0902440_,CAD981436363,8TH & WRIGHT ,RICHMOND,94804,CONTRA COSTA,,,N,_+37.922600_,_-122.365400_ ,03/14/90,,
_09_,CA,"VALLEY WOOD PRESERVING, INC.",,_0901490_,CAD063020143,2237 S GOLDEN STATE BLVD ,TURLOCK,95380,STANISLAUS,,,N,_+37.472700_,_-120.823900_ ,03/31/89,,
_09_,CA,"WASTE DISPOSAL, INC.",,_0902140_,CAD980884357,12731 E LOS NIETOS RD ,SANTA FE SPRINGS,90670,LOS ANGELES,,,N,_+33.950000_,_-118.055000_ ,07/22/87,,
_09_,CA,WATKINS-JOHNSON CO. (STEWART DIVISION PLANT),,_0902226_,CAD980893234,440 KINGS VILLAGE RD ,SCOTTS VALLEY,95066,SANTA CRUZ,,,N,_+37.051110_,_-122.029020_ ,08/30/90,,
_09_,CA,WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLANT),,_0900956_,CAD001864081,401 HENDY AVENUE ,SUNNYVALE,95117,SANTA CLARA,,,N,_+37.378700_,_-122.022500_ ,06/10/86,,
_09_,GU,ANDERSEN AIR FORCE BASE,,_0902825_,GU6571999519,PERIMETER RD ,YIGO,96929,GUAM,,,Y,_+13.572910_,_-144.897360_ ,10/14/92,,
_09_,GU,ORDOT LANDFILL,,_0902814_,GUD980637649,SAN CARLOS STREET ORDOT ,AGANA,96910,GUAM,,,N,_+13.439160_,_-144.747400_ ,09/08/83,,
_09_,HI,DEL MONTE CORP. (OAHU PLANTATION),,_0902876_,HID980637631,94-1000 KUNIA RD ,KUNIA,96759,HONOLULU,,,N,_+21.458330_,_-158.066660_ ,12/16/94,,
_09_,HI,NAVAL COMPUTER AND TELECOMMUNICATIONS AREA MASTER STATION EASTERN PACIFIC,,_0902904_,HI0170090054,500 CENTER STREET ,WAHIAWA,96786,HONOLULU,,,Y,_+21.519020_,_-158.005130_ ,05/31/94,,
_09_,HI,PEARL HARBOR NAVAL COMPLEX,,_0904481_,HI4170090076,US NAVAL COMMAND ,PEARL HARBOR,96860,HONOLULU,,,Y,_+21.388880_,_-157.983330_ ,10/14/92,,
_09_,NV,CARSON RIVER MERCURY SITE,,_0903020_,NVD980813646,DEER RUN RD TO DAYTON IN RIV ,DAYTON,89401,LYON,,,N,_+39.231950_,_-119.589200_ ,08/30/90,,
_10_,AK,ADAK NAVAL AIR STATION,,_1000128_,AK4170024323,ADAK IS ,ADAK,99546,,,,Y,_+51.877500_,_-176.652500_ ,05/31/94,,
_10_,AK,EIELSON AIR FORCE BASE,,_1000110_,AK1570028646,HIGHWAY 2 - 16 MI SE OF FAIRBANKS ,FAIRBANKS,99702,FAIRBANKS NORTH STAR,,,Y,_+64.671450_,_-147.049200_ ,11/21/89,,
_10_,AK,ELMENDORF AIR FORCE BASE,,_1000155_,AK8570028649,N BOUNDRY OF CITY LIMITS ,ANCHORAGE,99506,,,,Y,_+61.254160_,_-149.791700_ ,08/30/90,,
_10_,AK,FORT RICHARDSON (USARMY),,_1001455_,AK6214522157,Postal Address is unavailable for the Site ,ANCHORAGE,99505,,,,Y,_+61.258330_,_-149.700000_ ,05/31/94,,
_10_,AK,FORT WAINWRIGHT,,_1001146_,AK6210022426,"RICHARDSON HWY, SE OF CY ",FORT WAINWRIGHT,99703,,,,Y,_+64.823000_,_-147.610600_ ,08/30/90,,
_10_,AK,SALT CHUCK MINE,,_1001984_,AK0001897602,"4 MI SW CY,  T72S R84E S17, COPPER RIVER MERIDIAN, 3.5 AIR MI N OF KARTA BAY",THORNE BAY,99919,,,,N,_+55.626389_,_-132.558614_ ,03/04/10,,
_10_,ID,BUNKER HILL MINING & METALLURGICAL COMPLEX,,_1000195_,IDD048340921,,SMELTERVILLE,83837,SHOSHONE,,,N,_+47.543060_,_-116.161700_ ,09/08/83,,
_10_,ID,EASTERN MICHAUD FLATS CONTAMINATION,,_1001308_,IDD984666610,"HWY 30, 3 MI W OF CITY ",POCATELLO,83201,,,,N,_+42.901110_,_-112.522500_ ,08/30/90,,
_10_,ID,IDAHO NATIONAL ENGINEERING LABORATORY (USDOE),,_1000305_,ID4890008952,AEC TESTING RESERVATION US HWY 20/26 40 MI W OF IDAHO FALLS,IDAHO FALLS,83401,,,,Y,_+43.529380_,_-112.943500_ ,11/21/89,,
_10_,ID,KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLANT),,_1000190_,IDD041310707,"HIGHWAY 34, 3 MILES N OF CY ",SODA SPRINGS,83276,CARIBOU,,,N,_+42.687210_,_-111.573600_ ,10/04/89,,
_10_,ID,MONSANTO CHEMICAL CO. (SODA SPRINGS PLANT),,_1000213_,IDD081830994,"HWY 34, 2 MI N OF CY ",SODA SPRINGS,83276,CARIBOU,,,N,_+42.687030_,_-111.587800_ ,08/30/90,,
_10_,ID,MOUNTAIN HOME AIR FORCE BASE,,_1000302_,ID3572124557,"HWY 67, 10 MI W OF CY ",MOUNTAIN HOME,83648,ELMORE,,,Y,_+43.048050_,_-115.864700_ ,08/30/90,,
_10_,OR,BLACK BUTTE MINE,,_1001865_,OR0000515759,LONDON ROAD ,COTTAGE GROVE,97424,LANE,,,N,_+43.579445_,_-123.066668_ ,03/04/10,,
